,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
2,3,Juventus,19.0,8.0,6.0,1.0,1.0,16.0,10.0,9.0,3.0,3.0,0.0,0.0,9.0,4.0,10.0,5.0,3.0,1.0,1.0,7.0,6.0,8
3,4,Hellas Verona,16.0,8.0,5.0,1.0,2.0,16.0,12.0,12.0,4.0,4.0,0.0,0.0,9.0,4.0,4.0,4.0,1.0,1.0,2.0,7.0,8.0,8
4,5,Inter,15.0,8.0,4.0,3.0,1.0,19.0,9.0,7.0,4.0,2.0,1.0,1.0,5.0,5.0,8.0,4.0,2.0,2.0,0.0,14.0,4.0,8
5,6,Fiorentina,15.0,8.0,4.0,3.0,1.0,17.0,10.0,8.0,4.0,2.0,2.0,0.0,9.0,6.0,7.0,4.0,2.0,1.0,1.0,8.0,4.0,8
6,7,Atalanta,12.0,8.0,4.0,0.0,4.0,11.0,11.0,9.0,4.0,3.0,0.0,1.0,6.0,3.0,3.0,4.0,1.0,0.0,3.0,5.0,8.0,8
7,8,Milan,11.0,8.0,3.0,2.0,3.0,14.0,13.0,9.0,4.0,3.0,0.0,1.0,6.0,3.0,2.0,4.0,0.0,2.0,2.0,8.0,10.0,8
8,9,Lazio,11.0,8.0,3.0,2.0,3.0,12.0,12.0,10.0,4.0,3.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,1.0,3.0,4.0,10.0,8
9,10,Cagliari,10.0,8.0,2.0,4.0,2.0,10.0,12.0,8.0,4.0,2.0,2.0,0.0,7.0,5.0,2.0,4.0,0.0,2.0,2.0,3.0,7.0,8
10,11,Torino,10.0,8.0,2.0,4.0,2.0,13.0,13.0,6.0,5.0,1.0,3.0,1.0,9.0,8.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,8
11,12,Udinese,10.0,8.0,3.0,1.0,4.0,9.0,9.0,10.0,4.0,3.0,1.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0,4.0,2.0,7.0,8
12,13,Parma,9.0,8.0,2.0,3.0,3.0,13.0,15.0,7.0,4.0,2.0,1.0,1.0,8.0,7.0,2.0,4.0,0.0,2.0,2.0,5.0,8.0,8
13,14,Genoa,8.0,8.0,2.0,2.0,4.0,8.0,12.0,4.0,4.0,1.0,1.0,2.0,4.0,8.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,8
14,15,Livorno,8.0,8.0,2.0,2.0,4.0,9.0,12.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0,2.0,5.0,7.0,8
15,16,Sampdoria,6.0,8.0,1.0,3.0,4.0,8.0,14.0,1.0,4.0,0.0,1.0,3.0,2.0,8.0,5.0,4.0,1.0,2.0,1.0,6.0,6.0,8
16,17,Catania,5.0,8.0,1.0,2.0,5.0,6.0,13.0,5.0,4.0,1.0,2.0,1.0,3.0,4.0,0.0,4.0,0.0,0.0,4.0,3.0,9.0,8
17,18,Sassuolo,5.0,8.0,1.0,2.0,5.0,7.0,22.0,4.0,4.0,1.0,1.0,2.0,5.0,14.0,1.0,4.0,0.0,1.0,3.0,2.0,8.0,8
18,19,Chievo Verona,4.0,8.0,1.0,1.0,6.0,6.0,15.0,3.0,4.0,1.0,0.0,3.0,5.0,8.0,1.0,4.0,0.0,1.0,3.0,1.0,7.0,8
19,20,Bologna,3.0,8.0,0.0,3.0,5.0,9.0,22.0,2.0,4.0,0.0,2.0,2.0,7.0,11.0,1.0,4.0,0.0,1.0,3.0,2.0,11.0,8
0,1,Roma,27.0,9.0,9.0,0.0,0.0,23.0,1.0,12.0,4.0,4.0,0.0,0.0,12.0,0.0,15.0,5.0,5.0,0.0,0.0,11.0,1.0,9
1,2,Napoli,22.0,9.0,7.0,1.0,1.0,20.0,6.0,13.0,5.0,4.0,1.0,0.0,12.0,1.0,9.0,4.0,3.0,0.0,1.0,8.0,5.0,9
2,3,Juventus,22.0,9.0,7.0,1.0,1.0,18.0,10.0,12.0,4.0,4.0,0.0,0.0,11.0,4.0,10.0,5.0,3.0,1.0,1.0,7.0,6.0,9
3,4,Inter,18.0,9.0,5.0,3.0,1.0,23.0,11.0,10.0,5.0,3.0,1.0,1.0,9.0,7.0,8.0,4.0,2.0,2.0,0.0,14.0,4.0,9
4,5,Fiorentina,18.0,9.0,5.0,3.0,1.0,19.0,11.0,8.0,4.0,2.0,2.0,0.0,9.0,6.0,10.0,5.0,3.0,1.0,1.0,10.0,5.0,9
5,6,Hellas Verona,16.0,9.0,5.0,1.0,3.0,18.0,16.0,12.0,4.0,4.0,0.0,0.0,9.0,4.0,4.0,5.0,1.0,1.0,3.0,9.0,12.0,9
6,7,Lazio,14.0,9.0,4.0,2.0,3.0,14.0,12.0,13.0,5.0,4.0,1.0,0.0,10.0,2.0,1.0,4.0,0.0,1.0,3.0,4.0,10.0,9
7,8,Parma,12.0,9.0,3.0,3.0,3.0,16.0,17.0,10.0,5.0,3.0,1.0,1.0,11.0,9.0,2.0,4.0,0.0,2.0,2.0,5.0,8.0,9
8,9,Atalanta,12.0,9.0,4.0,0.0,5.0,11.0,12.0,9.0,4.0,3.0,0.0,1.0,6.0,3.0,3.0,5.0,1.0,0.0,4.0,5.0,9.0,9
9,10,Milan,11.0,9.0,3.0,2.0,4.0,16.0,16.0,9.0,4.0,3.0,0.0,1.0,6.0,3.0,2.0,5.0,0.0,2.0,3.0,10.0,13.0,9
10,11,Cagliari,10.0,9.0,2.0,4.0,3.0,10.0,14.0,8.0,4.0,2.0,2.0,0.0,7.0,5.0,2.0,5.0,0.0,2.0,3.0,3.0,9.0,9
11,12,Torino,10.0,9.0,2.0,4.0,3.0,13.0,15.0,6.0,5.0,1.0,3.0,1.0,9.0,8.0,4.0,4.0,1.0,1.0,2.0,4.0,7.0,9
12,13,Udinese,10.0,9.0,3.0,1.0,5.0,9.0,10.0,10.0,5.0,3.0,1.0,1.0,7.0,3.0,0.0,4.0,0.0,0.0,4.0,2.0,7.0,9
13,14,Sampdoria,9.0,9.0,2.0,3.0,4.0,9.0,14.0,4.0,5.0,1.0,1.0,3.0,3.0,8.0,5.0,4.0,1.0,2.0,1.0,6.0,6.0,9
14,15,Genoa,8.0,9.0,2.0,2.0,5.0,8.0,14.0,4.0,4.0,1.0,1.0,2.0,4.0,8.0,4.0,5.0,1.0,1.0,3.0,4.0,6.0,9
15,16,Livorno,8.0,9.0,2.0,2.0,5.0,9.0,13.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,1.0,1.0,3.0,5.0,8.0,9
16,17,Bologna,6.0,9.0,1.0,3.0,5.0,10.0,22.0,5.0,5.0,1.0,2.0,2.0,8.0,11.0,1.0,4.0,0.0,1.0,3.0,2.0,11.0,9
17,18,Catania,6.0,9.0,1.0,3.0,5.0,6.0,13.0,6.0,5.0,1.0,3.0,1.0,3.0,4.0,0.0,4.0,0.0,0.0,4.0,3.0,9.0,9
18,19,Sassuolo,6.0,9.0,1.0,3.0,5.0,7.0,22.0,4.0,4.0,1.0,1.0,2.0,5.0,14.0,2.0,5.0,0.0,2.0,3.0,2.0,8.0,9
19,20,Chievo Verona,4.0,9.0,1.0,1.0,7.0,7.0,17.0,3.0,5.0,1.0,0.0,4.0,6.0,10.0,1.0,4.0,0.0,1.0,3.0,1.0,7.0,9
0,1,Roma,30.0,10.0,10.0,0.0,0.0,24.0,1.0,15.0,5.0,5.0,0.0,0.0,13.0,0.0,15.0,5.0,5.0,0.0,0.0,11.0,1.0,10
1,2,Napoli,25.0,10.0,8.0,1.0,1.0,22.0,7.0,13.0,5.0,4.0,1.0,0.0,12.0,1.0,12.0,5.0,4.0,0.0,1.0,10.0,6.0,10
2,3,Juventus,25.0,10.0,8.0,1.0,1.0,22.0,10.0,15.0,5.0,5.0,0.0,0.0,15.0,4.0,10.0,5.0,3.0,1.0,1.0,7.0,6.0,10
3,4,Hellas Verona,19.0,10.0,6.0,1.0,3.0,20.0,16.0,15.0,5.0,5.0,0.0,0.0,11.0,4.0,4.0,5.0,1.0,1.0,3.0,9.0,12.0,10
4,5,Inter,19.0,10.0,5.0,4.0,1.0,24.0,12.0,10.0,5.0,3.0,1.0,1.0,9.0,7.0,9.0,5.0,2.0,3.0,0.0,15.0,5.0,10
5,6,Fiorentina,18.0,10.0,5.0,3.0,2.0,20.0,13.0,8.0,5.0,2.0,2.0,1.0,10.0,8.0,10.0,5.0,3.0,1.0,1.0,10.0,5.0,10
6,7,Lazio,15.0,10.0,4.0,3.0,3.0,15.0,13.0,13.0,5.0,4.0,1.0,0.0,10.0,2.0,2.0,5.0,0.0,2.0,3.0,5.0,11.0,10
7,8,Atalanta,13.0,10.0,4.0,1.0,5.0,12.0,13.0,10.0,5.0,3.0,1.0,1.0,7.0,4.0,3.0,5.0,1.0,0.0,4.0,5.0,9.0,10
8,9,Udinese,13.0,10.0,4.0,1.0,5.0,11.0,11.0,10.0,5.0,3.0,1.0,1.0,7.0,3.0,3.0,5.0,1.0,0.0,4.0,4.0,8.0,10
9,10,Milan,12.0,10.0,3.0,3.0,4.0,17.0,17.0,10.0,5.0,3.0,1.0,1.0,7.0,4.0,2.0,5.0,0.0,2.0,3.0,10.0,13.0,10
10,11,Parma,12.0,10.0,3.0,3.0,4.0,16.0,18.0,10.0,5.0,3.0,1.0,1.0,11.0,9.0,2.0,5.0,0.0,2.0,3.0,5.0,9.0,10
11,12,Genoa,11.0,10.0,3.0,2.0,5.0,9.0,14.0,7.0,5.0,2.0,1.0,2.0,5.0,8.0,4.0,5.0,1.0,1.0,3.0,4.0,6.0,10
12,13,Torino,11.0,10.0,2.0,5.0,3.0,16.0,18.0,6.0,5.0,1.0,3.0,1.0,9.0,8.0,5.0,5.0,1.0,2.0,2.0,7.0,10.0,10
13,14,Cagliari,10.0,10.0,2.0,4.0,4.0,10.0,17.0,8.0,5.0,2.0,2.0,1.0,7.0,8.0,2.0,5.0,0.0,2.0,3.0,3.0,9.0,10
14,15,Bologna,9.0,10.0,2.0,3.0,5.0,13.0,22.0,5.0,5.0,1.0,2.0,2.0,8.0,11.0,4.0,5.0,1.0,1.0,3.0,5.0,11.0,10
15,16,Livorno,9.0,10.0,2.0,3.0,5.0,12.0,16.0,5.0,5.0,1.0,2.0,2.0,7.0,8.0,4.0,5.0,1.0,1.0,3.0,5.0,8.0,10
16,17,Sampdoria,9.0,10.0,2.0,3.0,5.0,9.0,16.0,4.0,5.0,1.0,1.0,3.0,3.0,8.0,5.0,5.0,1.0,2.0,2.0,6.0,8.0,10
17,18,Catania,6.0,10.0,1.0,3.0,6.0,6.0,17.0,6.0,5.0,1.0,3.0,1.0,3.0,4.0,0.0,5.0,0.0,0.0,5.0,3.0,13.0,10
18,19,Sassuolo,6.0,10.0,1.0,3.0,6.0,8.0,24.0,4.0,5.0,1.0,1.0,3.0,6.0,16.0,2.0,5.0,0.0,2.0,3.0,2.0,8.0,10
19,20,Chievo Verona,4.0,10.0,1.0,1.0,8.0,7.0,18.0,3.0,5.0,1.0,0.0,4.0,6.0,10.0,1.0,5.0,0.0,1.0,4.0,1.0,8.0,10
0,1,Roma,31.0,11.0,10.0,1.0,0.0,25.0,2.0,15.0,5.0,5.0,0.0,0.0,13.0,0.0,16.0,6.0,5.0,1.0,0.0,12.0,2.0,11
1,2,Napoli,28.0,11.0,9.0,1.0,1.0,24.0,8.0,16.0,6.0,5.0,1.0,0.0,14.0,2.0,12.0,5.0,4.0,0.0,1.0,10.0,6.0,11
2,3,Juventus,28.0,11.0,9.0,1.0,1.0,23.0,10.0,15.0,5.0,5.0,0.0,0.0,15.0,4.0,13.0,6.0,4.0,1.0,1.0,8.0,6.0,11
3,4,Inter,22.0,11.0,6.0,4.0,1.0,27.0,12.0,10.0,5.0,3.0,1.0,1.0,9.0,7.0,12.0,6.0,3.0,3.0,0.0,18.0,5.0,11
4,5,Hellas Verona,22.0,11.0,7.0,1.0,3.0,22.0,17.0,18.0,6.0,6.0,0.0,0.0,13.0,5.0,4.0,5.0,1.0,1.0,3.0,9.0,12.0,11
5,6,Fiorentina,21.0,11.0,6.0,3.0,2.0,22.0,13.0,8.0,5.0,2.0,2.0,1.0,10.0,8.0,13.0,6.0,4.0,1.0,1.0,12.0,5.0,11
6,7,Lazio,15.0,11.0,4.0,3.0,4.0,15.0,15.0,13.0,6.0,4.0,1.0,1.0,10.0,4.0,2.0,5.0,0.0,2.0,3.0,5.0,11.0,11
7,8,Genoa,14.0,11.0,4.0,2.0,5.0,11.0,14.0,7.0,5.0,2.0,1.0,2.0,5.0,8.0,7.0,6.0,2.0,1.0,3.0,6.0,6.0,11
8,9,Atalanta,13.0,11.0,4.0,1.0,6.0,12.0,14.0,10.0,5.0,3.0,1.0,1.0,7.0,4.0,3.0,6.0,1.0,0.0,5.0,5.0,10.0,11
9,10,Udinese,13.0,11.0,4.0,1.0,6.0,11.0,14.0,10.0,6.0,3.0,1.0,2.0,7.0,6.0,3.0,5.0,1.0,0.0,4.0,4.0,8.0,11
10,11,Livorno,12.0,11.0,3.0,3.0,5.0,13.0,16.0,8.0,6.0,2.0,2.0,2.0,8.0,8.0,4.0,5.0,1.0,1.0,3.0,5.0,8.0,11
11,12,Milan,12.0,11.0,3.0,3.0,5.0,17.0,19.0,10.0,6.0,3.0,1.0,2.0,7.0,6.0,2.0,5.0,0.0,2.0,3.0,10.0,13.0,11
12,13,Parma,12.0,11.0,3.0,3.0,5.0,16.0,19.0,10.0,6.0,3.0,1.0,2.0,11.0,10.0,2.0,5.0,0.0,2.0,3.0,5.0,9.0,11
13,14,Torino,12.0,11.0,2.0,6.0,3.0,17.0,19.0,7.0,6.0,1.0,4.0,1.0,10.0,9.0,5.0,5.0,1.0,2.0,2.0,7.0,10.0,11
14,15,Bologna,10.0,11.0,2.0,4.0,5.0,13.0,22.0,6.0,6.0,1.0,3.0,2.0,8.0,11.0,4.0,5.0,1.0,1.0,3.0,5.0,11.0,11
15,16,Cagliari,10.0,11.0,2.0,4.0,5.0,11.0,19.0,8.0,5.0,2.0,2.0,1.0,7.0,8.0,2.0,6.0,0.0,2.0,4.0,4.0,11.0,11
16,17,Sampdoria,9.0,11.0,2.0,3.0,6.0,12.0,20.0,4.0,6.0,1.0,1.0,4.0,6.0,12.0,5.0,5.0,1.0,2.0,2.0,6.0,8.0,11
17,18,Sassuolo,9.0,11.0,2.0,3.0,6.0,12.0,27.0,4.0,5.0,1.0,1.0,3.0,6.0,16.0,5.0,6.0,1.0,2.0,3.0,6.0,11.0,11
18,19,Catania,6.0,11.0,1.0,3.0,7.0,7.0,19.0,6.0,5.0,1.0,3.0,1.0,3.0,4.0,0.0,6.0,0.0,0.0,6.0,4.0,15.0,11
19,20,Chievo Verona,5.0,11.0,1.0,2.0,8.0,7.0,18.0,3.0,5.0,1.0,0.0,4.0,6.0,10.0,2.0,6.0,0.0,2.0,4.0,1.0,8.0,11
0,1,Roma,32.0,12.0,10.0,2.0,0.0,26.0,3.0,16.0,6.0,5.0,1.0,0.0,14.0,1.0,16.0,6.0,5.0,1.0,0.0,12.0,2.0,12
1,2,Juventus,31.0,12.0,10.0,1.0,1.0,26.0,10.0,18.0,6.0,6.0,0.0,0.0,18.0,4.0,13.0,6.0,4.0,1.0,1.0,8.0,6.0,12
2,3,Napoli,28.0,12.0,9.0,1.0,2.0,24.0,11.0,16.0,6.0,5.0,1.0,0.0,14.0,2.0,12.0,6.0,4.0,0.0,2.0,10.0,9.0,12
3,4,Inter,25.0,12.0,7.0,4.0,1.0,29.0,12.0,13.0,6.0,4.0,1.0,1.0,11.0,7.0,12.0,6.0,3.0,3.0,0.0,18.0,5.0,12
4,5,Fiorentina,24.0,12.0,7.0,3.0,2.0,24.0,14.0,11.0,6.0,3.0,2.0,1.0,12.0,9.0,13.0,6.0,4.0,1.0,1.0,12.0,5.0,12
5,6,Hellas Verona,22.0,12.0,7.0,1.0,4.0,22.0,19.0,18.0,6.0,6.0,0.0,0.0,13.0,5.0,4.0,6.0,1.0,1.0,4.0,9.0,14.0,12
6,7,Genoa,17.0,12.0,5.0,2.0,5.0,13.0,14.0,10.0,6.0,3.0,1.0,2.0,7.0,8.0,7.0,6.0,2.0,1.0,3.0,6.0,6.0,12
7,8,Atalanta,16.0,12.0,5.0,1.0,6.0,14.0,15.0,13.0,6.0,4.0,1.0,1.0,9.0,5.0,3.0,6.0,1.0,0.0,5.0,5.0,10.0,12
8,9,Lazio,16.0,12.0,4.0,4.0,4.0,16.0,16.0,13.0,6.0,4.0,1.0,1.0,10.0,4.0,3.0,6.0,0.0,3.0,3.0,6.0,12.0,12
9,10,Milan,13.0,12.0,3.0,4.0,5.0,17.0,19.0,10.0,6.0,3.0,1.0,2.0,7.0,6.0,3.0,6.0,0.0,3.0,3.0,10.0,13.0,12
10,11,Parma,13.0,12.0,3.0,4.0,5.0,17.0,20.0,11.0,7.0,3.0,2.0,2.0,12.0,11.0,2.0,5.0,0.0,2.0,3.0,5.0,9.0,12
11,12,Cagliari,13.0,12.0,3.0,4.0,5.0,13.0,20.0,11.0,6.0,3.0,2.0,1.0,9.0,9.0,2.0,6.0,0.0,2.0,4.0,4.0,11.0,12
12,13,Udinese,13.0,12.0,4.0,1.0,7.0,11.0,15.0,10.0,6.0,3.0,1.0,2.0,7.0,6.0,3.0,6.0,1.0,0.0,5.0,4.0,9.0,12
13,14,Livorno,12.0,12.0,3.0,3.0,6.0,13.0,18.0,8.0,6.0,2.0,2.0,2.0,8.0,8.0,4.0,6.0,1.0,1.0,4.0,5.0,10.0,12
14,15,Torino,12.0,12.0,2.0,6.0,4.0,18.0,21.0,7.0,6.0,1.0,4.0,1.0,10.0,9.0,5.0,6.0,1.0,2.0,3.0,8.0,12.0,12
15,16,Bologna,10.0,12.0,2.0,4.0,6.0,14.0,24.0,6.0,6.0,1.0,3.0,2.0,8.0,11.0,4.0,6.0,1.0,1.0,4.0,6.0,13.0,12
16,17,Sassuolo,10.0,12.0,2.0,4.0,6.0,13.0,28.0,4.0,5.0,1.0,1.0,3.0,6.0,16.0,6.0,7.0,1.0,3.0,3.0,7.0,12.0,12
17,18,Catania,9.0,12.0,2.0,3.0,7.0,8.0,19.0,9.0,6.0,2.0,3.0,1.0,4.0,4.0,0.0,6.0,0.0,0.0,6.0,4.0,15.0,12
18,19,Sampdoria,9.0,12.0,2.0,3.0,7.0,13.0,22.0,4.0,6.0,1.0,1.0,4.0,6.0,12.0,5.0,6.0,1.0,2.0,3.0,7.0,10.0,12
19,20,Chievo Verona,6.0,12.0,1.0,3.0,8.0,7.0,18.0,4.0,6.0,1.0,1.0,4.0,6.0,10.0,2.0,6.0,0.0,2.0,4.0,1.0,8.0,12
0,1,Juventus,34.0,13.0,11.0,1.0,1.0,28.0,10.0,18.0,6.0,6.0,0.0,0.0,18.0,4.0,16.0,7.0,5.0,1.0,1.0,10.0,6.0,13
1,2,Roma,33.0,13.0,10.0,3.0,0.0,26.0,3.0,17.0,7.0,5.0,2.0,0.0,14.0,1.0,16.0,6.0,5.0,1.0,0.0,12.0,2.0,13
2,3,Napoli,28.0,13.0,9.0,1.0,3.0,24.0,12.0,16.0,7.0,5.0,1.0,1.0,14.0,3.0,12.0,6.0,4.0,0.0,2.0,10.0,9.0,13
3,4,Inter,26.0,13.0,7.0,5.0,1.0,30.0,13.0,13.0,6.0,4.0,1.0,1.0,11.0,7.0,13.0,7.0,3.0,4.0,0.0,19.0,6.0,13
4,5,Fiorentina,24.0,13.0,7.0,3.0,3.0,24.0,15.0,11.0,6.0,3.0,2.0,1.0,12.0,9.0,13.0,7.0,4.0,1.0,2.0,12.0,6.0,13
5,6,Hellas Verona,22.0,13.0,7.0,1.0,5.0,22.0,20.0,18.0,7.0,6.0,0.0,1.0,13.0,6.0,4.0,6.0,1.0,1.0,4.0,9.0,14.0,13
6,7,Genoa,18.0,13.0,5.0,3.0,5.0,14.0,15.0,10.0,6.0,3.0,1.0,2.0,7.0,8.0,8.0,7.0,2.0,2.0,3.0,7.0,7.0,13
7,8,Lazio,17.0,13.0,4.0,5.0,4.0,17.0,17.0,13.0,6.0,4.0,1.0,1.0,10.0,4.0,4.0,7.0,0.0,4.0,3.0,7.0,13.0,13
8,9,Parma,16.0,13.0,4.0,4.0,5.0,18.0,20.0,11.0,7.0,3.0,2.0,2.0,12.0,11.0,5.0,6.0,1.0,2.0,3.0,6.0,9.0,13
9,10,Atalanta,16.0,13.0,5.0,1.0,7.0,14.0,17.0,13.0,6.0,4.0,1.0,1.0,9.0,5.0,3.0,7.0,1.0,0.0,6.0,5.0,12.0,13
10,11,Udinese,16.0,13.0,5.0,1.0,7.0,12.0,15.0,13.0,7.0,4.0,1.0,2.0,8.0,6.0,3.0,6.0,1.0,0.0,5.0,4.0,9.0,13
11,12,Torino,15.0,13.0,3.0,6.0,4.0,22.0,22.0,10.0,7.0,2.0,4.0,1.0,14.0,10.0,5.0,6.0,1.0,2.0,3.0,8.0,12.0,13
12,13,Milan,14.0,13.0,3.0,5.0,5.0,18.0,20.0,11.0,7.0,3.0,2.0,2.0,8.0,7.0,3.0,6.0,0.0,3.0,3.0,10.0,13.0,13
13,14,Cagliari,14.0,13.0,3.0,5.0,5.0,13.0,20.0,11.0,6.0,3.0,2.0,1.0,9.0,9.0,3.0,7.0,0.0,3.0,4.0,4.0,11.0,13
14,15,Sassuolo,13.0,13.0,3.0,4.0,6.0,15.0,28.0,7.0,6.0,2.0,1.0,3.0,8.0,16.0,6.0,7.0,1.0,3.0,3.0,7.0,12.0,13
15,16,Livorno,12.0,13.0,3.0,3.0,7.0,13.0,20.0,8.0,7.0,2.0,2.0,3.0,8.0,10.0,4.0,6.0,1.0,1.0,4.0,5.0,10.0,13
16,17,Bologna,11.0,13.0,2.0,5.0,6.0,15.0,25.0,7.0,7.0,1.0,4.0,2.0,9.0,12.0,4.0,6.0,1.0,1.0,4.0,6.0,13.0,13
17,18,Sampdoria,10.0,13.0,2.0,4.0,7.0,14.0,23.0,5.0,7.0,1.0,2.0,4.0,7.0,13.0,5.0,6.0,1.0,2.0,3.0,7.0,10.0,13
18,19,Chievo Verona,9.0,13.0,2.0,3.0,8.0,8.0,18.0,4.0,6.0,1.0,1.0,4.0,6.0,10.0,5.0,7.0,1.0,2.0,4.0,2.0,8.0,13
19,20,Catania,9.0,13.0,2.0,3.0,8.0,9.0,23.0,9.0,6.0,2.0,3.0,1.0,4.0,4.0,0.0,7.0,0.0,0.0,7.0,5.0,19.0,13
0,1,Juventus,37.0,14.0,12.0,1.0,1.0,29.0,10.0,21.0,7.0,7.0,0.0,0.0,19.0,4.0,16.0,7.0,5.0,1.0,1.0,10.0,6.0,14
1,2,Roma,34.0,14.0,10.0,4.0,0.0,27.0,4.0,17.0,7.0,5.0,2.0,0.0,14.0,1.0,17.0,7.0,5.0,2.0,0.0,13.0,3.0,14
2,3,Napoli,31.0,14.0,10.0,1.0,3.0,28.0,14.0,16.0,7.0,5.0,1.0,1.0,14.0,3.0,15.0,7.0,5.0,0.0,2.0,14.0,11.0,14
3,4,Fiorentina,27.0,14.0,8.0,3.0,3.0,28.0,18.0,14.0,7.0,4.0,2.0,1.0,16.0,12.0,13.0,7.0,4.0,1.0,2.0,12.0,6.0,14
4,5,Inter,27.0,14.0,7.0,6.0,1.0,31.0,14.0,14.0,7.0,4.0,2.0,1.0,12.0,8.0,13.0,7.0,3.0,4.0,0.0,19.0,6.0,14
5,6,Hellas Verona,22.0,14.0,7.0,1.0,6.0,25.0,24.0,18.0,7.0,6.0,0.0,1.0,13.0,6.0,4.0,7.0,1.0,1.0,5.0,12.0,18.0,14
6,7,Genoa,19.0,14.0,5.0,4.0,5.0,15.0,16.0,11.0,7.0,3.0,2.0,2.0,8.0,9.0,8.0,7.0,2.0,2.0,3.0,7.0,7.0,14
7,8,Atalanta,17.0,14.0,5.0,2.0,7.0,15.0,18.0,14.0,7.0,4.0,2.0,1.0,10.0,6.0,3.0,7.0,1.0,0.0,6.0,5.0,12.0,14
8,9,Milan,17.0,14.0,4.0,5.0,5.0,21.0,21.0,11.0,7.0,3.0,2.0,2.0,8.0,7.0,6.0,7.0,1.0,3.0,3.0,13.0,14.0,14
9,10,Parma,17.0,14.0,4.0,5.0,5.0,19.0,21.0,12.0,8.0,3.0,3.0,2.0,13.0,12.0,5.0,6.0,1.0,2.0,3.0,6.0,9.0,14
10,11,Lazio,17.0,14.0,4.0,5.0,5.0,19.0,21.0,13.0,7.0,4.0,1.0,2.0,12.0,8.0,4.0,7.0,0.0,4.0,3.0,7.0,13.0,14
11,12,Torino,16.0,14.0,3.0,7.0,4.0,23.0,23.0,10.0,7.0,2.0,4.0,1.0,14.0,10.0,6.0,7.0,1.0,3.0,3.0,9.0,13.0,14
12,13,Udinese,16.0,14.0,5.0,1.0,8.0,12.0,16.0,13.0,7.0,4.0,1.0,2.0,8.0,6.0,3.0,7.0,1.0,0.0,6.0,4.0,10.0,14
13,14,Cagliari,15.0,14.0,3.0,6.0,5.0,15.0,22.0,12.0,7.0,3.0,3.0,1.0,11.0,11.0,3.0,7.0,0.0,3.0,4.0,4.0,11.0,14
14,15,Sassuolo,14.0,14.0,3.0,5.0,6.0,17.0,30.0,7.0,6.0,2.0,1.0,3.0,8.0,16.0,7.0,8.0,1.0,4.0,3.0,9.0,14.0,14
15,16,Livorno,12.0,14.0,3.0,3.0,8.0,13.0,23.0,8.0,7.0,2.0,2.0,3.0,8.0,10.0,4.0,7.0,1.0,1.0,5.0,5.0,13.0,14
16,17,Bologna,12.0,14.0,2.0,6.0,6.0,16.0,26.0,7.0,7.0,1.0,4.0,2.0,9.0,12.0,5.0,7.0,1.0,2.0,4.0,7.0,14.0,14
17,18,Chievo Verona,12.0,14.0,3.0,3.0,8.0,11.0,18.0,7.0,7.0,2.0,1.0,4.0,9.0,10.0,5.0,7.0,1.0,2.0,4.0,2.0,8.0,14
18,19,Sampdoria,11.0,14.0,2.0,5.0,7.0,15.0,24.0,5.0,7.0,1.0,2.0,4.0,7.0,13.0,6.0,7.0,1.0,3.0,3.0,8.0,11.0,14
19,20,Catania,9.0,14.0,2.0,3.0,9.0,10.0,26.0,9.0,7.0,2.0,3.0,2.0,5.0,7.0,0.0,7.0,0.0,0.0,7.0,5.0,19.0,14
0,1,Juventus,40.0,15.0,13.0,1.0,1.0,31.0,10.0,21.0,7.0,7.0,0.0,0.0,19.0,4.0,19.0,8.0,6.0,1.0,1.0,12.0,6.0,15
1,2,Roma,37.0,15.0,11.0,4.0,0.0,29.0,5.0,20.0,8.0,6.0,2.0,0.0,16.0,2.0,17.0,7.0,5.0,2.0,0.0,13.0,3.0,15
2,3,Napoli,32.0,15.0,10.0,2.0,3.0,31.0,17.0,17.0,8.0,5.0,2.0,1.0,17.0,6.0,15.0,7.0,5.0,0.0,2.0,14.0,11.0,15
3,4,Inter,28.0,15.0,7.0,7.0,1.0,34.0,17.0,15.0,8.0,4.0,3.0,1.0,15.0,11.0,13.0,7.0,3.0,4.0,0.0,19.0,6.0,15
4,5,Fiorentina,27.0,15.0,8.0,3.0,4.0,29.0,20.0,14.0,7.0,4.0,2.0,1.0,16.0,12.0,13.0,8.0,4.0,1.0,3.0,13.0,8.0,15
5,6,Hellas Verona,25.0,15.0,8.0,1.0,6.0,27.0,25.0,21.0,8.0,7.0,0.0,1.0,15.0,7.0,4.0,7.0,1.0,1.0,5.0,12.0,18.0,15
